Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
Vitória Setúbal FC,Gbessay Sessay,26,CF,FC Paços de Ferreira,?,Out,liga-nos,1994
Vitória Setúbal FC,Rosario,29,Attack,Boavista FC,?,Out,liga-nos,1994
Vitória Setúbal FC,Rui Esteves,27,Midfield,SL Benfica,?,Out,liga-nos,1994
Vitória Setúbal FC,Tomislav Ivkovic,33,GK,CF Os Belenenses,?,Out,liga-nos,1994
Vitória Setúbal FC,José Carlos,24,GK,FC Paços de Ferreira,?,Out,liga-nos,1994
Vitória Setúbal FC,Rui Gregório,25,CB,FC Tirsense,?,Out,liga-nos,1994
Vitória Setúbal FC,Chiquinho Conde,28,CF,Sporting CP,?,Out,liga-nos,1994
Vitória Setúbal FC,Mamede,20,CM,Juventude Évora SC,loan transfer,Out,liga-nos,1994
Vitória Setúbal FC,Diamantino,34,RW,   Retired,-,Out,liga-nos,1994
FC Porto,Silvino Louro,36,GK,Vitória Setúbal FC,free transfer,In,liga-nos,1995
FC Porto,Manuel Matias,31,CB,Leça FC,?,In,liga-nos,1995
FC Porto,Quinzinho,21,CF,AS Aviação,?,In,liga-nos,1995
FC Porto,Edmílson,23,SS,SC Salgueiros,?,In,liga-nos,1995
FC Porto,Grzegorz Mielcarski,24,CF,Widzew Lodz,?,In,liga-nos,1995
FC Porto,Lars Eriksson,30,GK,RSC Charleroi,?,In,liga-nos,1995
FC Porto,João Manuel Pinto,22,CB,CF Os Belenenses,?,In,liga-nos,1995
FC Porto,Péter Lipcsei,23,CM,Ferencvárosi TC,?,In,liga-nos,1995
FC Porto,Jaime Magalhães,32,RW,Leça FC,free transfer,Out,liga-nos,1995
FC Porto,Hilário,19,GK,Académica Coimbra,loan transfer,Out,liga-nos,1995
FC Porto,Cândido Rego,24,GK,Vitória Setúbal FC,?,Out,liga-nos,1995
FC Porto,Mandla Zwane,22,Attack,Gil Vicente FC,?,Out,liga-nos,1995
FC Porto,Semedo,30,CM,Unknown,?,Out,liga-nos,1995
FC Porto,Sergey Yuran,26,CF,Spartak Moscow,?,Out,liga-nos,1995
FC Porto,Emil Kostadinov,27,RW,Bayern Munich,?,Out,liga-nos,1995
FC Porto,Vasiliy Kulkov,29,CB,Spartak Moscow,?,Out,liga-nos,1995
FC Porto,Rui Óscar,19,RB,Leça FC,loan transfer,Out,liga-nos,1995
FC Porto,Jorge Silva,23,GK,SC Salgueiros,loan transfer,Out,liga-nos,1995
FC Porto,Sérgio Conceição,20,RW,FC Felgueiras,loan transfer,Out,liga-nos,1995
FC Porto,Ronald Baroni,27,CF,FC Felgueiras,loan transfer,Out,liga-nos,1995
FC Porto,Zé da Rocha,27,CM,Leça FC,loan transfer,Out,liga-nos,1995
FC Porto,Armando,18,CF,Varzim SC,loan transfer,Out,liga-nos,1995
FC Porto,André,37,DM,   Retired,-,Out,liga-nos,1995
SL Benfica,Ilian Iliev,26,AM,Levski Sofia,€500k,In,liga-nos,1995
SL Benfica,Marinho,24,RB,Sporting CP,free transfer,In,liga-nos,1995
SL Benfica,King,25,CB,SC Farense,free transfer,In,liga-nos,1995
SL Benfica,Émerson Thome,23,CB,FC Tirsense,?,In,liga-nos,1995
SL Benfica,Paulão,25,RW,Vitória Setúbal FC,?,In,liga-nos,1995
SL Benfica,Mauro Airez,27,CF,CF Os Belenenses,?,In,liga-nos,1995
SL Benfica,Ricardo Gomes,30,CB,Paris Saint-Germain,?,In,liga-nos,1995
SL Benfica,Aílton,26,CF,São Paulo Futebol Clube,?,In,liga-nos,1995
SL Benfica,Luiz Gustavo,23,Attack,CF Os Belenenses,?,In,liga-nos,1995
SL Benfica,Fernando Brassard,23,GK,Gil Vicente FC,?,In,liga-nos,1995
SL Benfica,Marcelo,25,CF,FC Tirsense,?,In,liga-nos,1995
SL Benfica,Valdo,31,AM,Paris Saint-Germain,?,In,liga-nos,1995
SL Benfica,Basarab Panduru,24,AM,Steaua Bucharest,?,In,liga-nos,1995
SL Benfica,Hassan Nader,29,CF,SC Farense,?,In,liga-nos,1995
SL Benfica,Calado,21,CM,Clube Futebol Estrela da Amadora,?,In,liga-nos,1995
SL Benfica,Isaías,31,LW,Coventry City,€565k,Out,liga-nos,1995
SL Benfica,Edílson,23,CF,Sociedade Esportiva Palmeiras,free transfer,Out,liga-nos,1995
SL Benfica,Jose Quitongo,20,RW,Darlington FC (- 2012),free transfer,Out,liga-nos,1995
SL Benfica,Vítor Paneira,29,RW,Vitória Guimarães SC,free transfer,Out,liga-nos,1995
SL Benfica,Rui Esteves,28,Midfield,CF Os Belenenses,?,Out,liga-nos,1995
SL Benfica,William,27,CB,SC Bastia,?,Out,liga-nos,1995
SL Benfica,Paulão,27,CB,Clube de Regatas Vasco da Gama,?,Out,liga-nos,1995
SL Benfica,João Peixe,20,Attack,Académica Coimbra,?,Out,liga-nos,1995
SL Benfica,Amaral,25,RW,FC Felgueiras,?,Out,liga-nos,1995
SL Benfica,Mario Stanic,23,RW,Club Brugge KV,?,Out,liga-nos,1995
SL Benfica,Tavares,29,DM,Boavista FC,?,Out,liga-nos,1995
SL Benfica,Paulo Madeira,24,CB,CF Os Belenenses,?,Out,liga-nos,1995
SL Benfica,César Brito,30,CF,CF Os Belenenses,?,Out,liga-nos,1995
SL Benfica,Nelo,27,CM,Boavista FC,?,Out,liga-nos,1995
SL Benfica,Abel Xavier,22,RB,AS Bari,?,Out,liga-nos,1995
SL Benfica,Neno,33,GK,Vitória Guimarães SC,?,Out,liga-nos,1995
SL Benfica,Nuno Sampaio,21,GK,FC Alverca,loan transfer,Out,liga-nos,1995
SL Benfica,Pedro Roma,25,GK,Académica Coimbra,loan transfer,Out,liga-nos,1995
SL Benfica,Pedro Roma,24,GK,FC Famalicão,loan transfer,Out,liga-nos,1995
SL Benfica,Akwá,18,CF,FC Alverca,loan transfer,Out,liga-nos,1995
SL Benfica,Basarab Panduru,25,AM,Neuchâtel Xamax,loan transfer,Out,liga-nos,1995
SL Benfica,João Peixe,19,Attack,FC Alverca,loan transfer,Out,liga-nos,1995
SL Benfica,Veloso,38,RB,   Retired,-,Out,liga-nos,1995
SL Benfica,Claudio Caniggia,28,RW,CA Boca Juniors,free transfer,Out,liga-nos,1995
Sporting CP,Emílio Peixe,22,DM,Sevilla FC,€1.50m,In,liga-nos,1995
Sporting CP,Artur Jorge Vicente,23,RW,Desportivo Beja,free transfer,In,liga-nos,1995
Sporting CP,Pedro Barbosa,24,CM,Vitória Guimarães SC,free transfer,In,liga-nos,1995
Sporting CP,Luís Miguel,24,CB,União de Leiria,?,In,liga-nos,1995
Sporting CP,Mário Jorge,25,CM,GD Estoril Praia,?,In,liga-nos,1995
Sporting CP,Mauro Soares,27,DM,CF Os Belenenses,?,In,liga-nos,1995
Sporting CP,Ahmed Ouattara,25,CF,FC Sion,?,In,liga-nos,1995
Sporting CP,Afonso Martins,22,LM,AS Nancy-Lorraine,?,In,liga-nos,1995
Sporting CP,Assis,24,AM,FC Sion,?,In,liga-nos,1995
Sporting CP,Pedro Martins,24,DM,Vitória Guimarães SC,?,In,liga-nos,1995
Sporting CP,César Ramírez,18,CF,Club Cerro Corá,?,In,liga-nos,1995
Sporting CP,José Dominguez,21,LW,Birmingham City,?,In,liga-nos,1995
Sporting CP,Luís Miguel,23,RB,Desportivo Aves (- 2020),?,In,liga-nos,1995
Sporting CP,Tiago Ferreira,20,GK,SC Lourinhanense,?,In,liga-nos,1995
Sporting CP,José Luís Vidigal,22,CM,GD Estoril Praia,?,In,liga-nos,1995
Sporting CP,Paulo Alves,25,CF,CS Marítimo,?,In,liga-nos,1995
Sporting CP,Tomas Skuhravy,30,CF,Genoa 1893,loan transfer,In,liga-nos,1995
Sporting CP,Luís Figo,22,RW,FC Barcelona,€2.50m,Out,liga-nos,1995
Sporting CP,Krasimir Balakov,29,AM,VfB Stuttgart,€2.10m,Out,liga-nos,1995
Sporting CP,Emílio Peixe,22,DM,Sevilla FC,€1.20m,Out,liga-nos,1995
Sporting CP,Marinho,24,RB,SL Benfica,free transfer,Out,liga-nos,1995
Sporting CP,Ramires,19,RW,Vitória Guimarães SC,free transfer,Out,liga-nos,1995
Sporting CP,Marco Almeida,18,CB,Casa Pia AC,loan transfer,Out,liga-nos,1995
Sporting CP,Rui Varão,18,AM,Casa Pia AC,?,Out,liga-nos,1995
Sporting CP,Miguel Gama,17,CB,SC Lourinhanense,?,Out,liga-nos,1995
Sporting CP,Zoran Lemajic,34,GK,CS Marítimo,?,Out,liga-nos,1995
Sporting CP,Pacheco,28,LW,CF Os Belenenses,?,Out,liga-nos,1995
Sporting CP,Andrzej Juskowiak,24,CF,Olympiacos Piraeus,?,Out,liga-nos,1995
Sporting CP,Paulo Torres,23,LB,SC Campomaiorense (-2013),?,Out,liga-nos,1995
Sporting CP,Chiquinho Conde,30,CF,CF Os Belenenses,?,Out,liga-nos,1995
Sporting CP,Capucho,23,RW,Vitória Guimarães SC,?,Out,liga-nos,1995
Sporting CP,Assis,24,AM,Clube de Regatas Vasco da Gama,loan transfer,Out,liga-nos,1995
Sporting CP,Luís Miguel,24,CB,SC Farense,loan transfer,Out,liga-nos,1995
Sporting CP,Artur Jorge Vicente,23,RW,GD Estoril Praia,loan transfer,Out,liga-nos,1995
Sporting CP,Beto,19,CB,SC Campomaiorense (-2013),loan transfer,Out,liga-nos,1995
Sporting CP,Paulo Pilar,23,CM,Académica Coimbra,loan transfer,Out,liga-nos,1995
Sporting CP,Mário Jorge,25,CM,CS Marítimo,loan transfer,Out,liga-nos,1995
Sporting CP,Pedrosa,23,CM,Gil Vicente FC,loan transfer,Out,liga-nos,1995
Sporting CP,Dani,19,AM,West Ham United,loan transfer,Out,liga-nos,1995
Sporting CP,Porfírio,21,CF,União de Leiria,loan transfer,Out,liga-nos,1995
Sporting CP,Carlos Xavier,33,DM,   Retired,-,Out,liga-nos,1995
Sporting CP,Tomas Skuhravy,30,CF,Genoa 1893,"End of loan Jan 31, 1996",Out,liga-nos,1995
Boavista FC,Ricardo,19,GK,CD Montijo,€1.00m,In,liga-nos,1995
Boavista FC,Raúl Barbosa,23,RB,SC Farense,free transfer,In,liga-nos,1995
Boavista FC,Sérgio Duarte,29,CB,SC Farense,free transfer,In,liga-nos,1995
Boavista FC,Zoran Ban,22,CF,CF Os Belenenses,?,In,liga-nos,1995
Boavista FC,Miguel Serôdio,26,CB,SC Farense,?,In,liga-nos,1995
Boavista FC,Tavares,29,DM,SL Benfica,?,In,liga-nos,1995
Boavista FC,Litos,21,CB,Rio Ave FC,?,In,liga-nos,1995
Boavista FC,Nelo,27,CM,SL Benfica,?,In,liga-nos,1995
Boavista FC,Hélder Baptista,23,DM,SC Braga,?,In,liga-nos,1995
Boavista FC,Rui Borges,21,LW,Casa Pia AC,?,In,liga-nos,1995
Boavista FC,Nogueira,31,CB,Vitória Setúbal FC,free transfer,Out,liga-nos,1995
Boavista FC,Miguel Simão,22,LW,Académica Coimbra,free transfer,Out,liga-nos,1995
Boavista FC,Ricardo Silva,19,CB,AD Esposende,free transfer,Out,liga-nos,1995
Boavista FC,Alex Dias,23,CF,Goiás EC,free transfer,Out,liga-nos,1995
Boavista FC,Martelinho,20,RW,Desportivo Aves (- 2020),loan transfer,Out,liga-nos,1995
Boavista FC,Eduard Abazaj,31,LB,Manchester City,?,Out,liga-nos,1995
Boavista FC,Rosario,30,Attack,FC Felgueiras,?,Out,liga-nos,1995
Boavista FC,Mateus,29,AM,FC Famalicão,?,Out,liga-nos,1995
Boavista FC,Nélson Bertollazzi,29,CF,Rio Branco Esporte Clube (SP),?,Out,liga-nos,1995
Boavista FC,Nuno Carvalho,22,CB,AD Ovarense,?,Out,liga-nos,1995
Boavista FC,Vasco Oliveira,20,Midfield,FC Marco (-2008),?,Out,liga-nos,1995
Boavista FC,Cobra,26,Midfield,Atlético CP,?,Out,liga-nos,1995
Boavista FC,Luciano,26,CF,Gil Vicente FC,?,Out,liga-nos,1995
Boavista FC,Fernando Mendes,28,LB,CF Os Belenenses,?,Out,liga-nos,1995
Boavista FC,Valente,30,GK,CF Os Belenenses,?,Out,liga-nos,1995
Boavista FC,Jovica Simanic,29,CB,FC Famalicão,?,Out,liga-nos,1995
Boavista FC,Pedro Barny,28,CB,CF Os Belenenses,?,Out,liga-nos,1995
Boavista FC,Jorge Silva,19,DM,Académica Coimbra,loan transfer,Out,liga-nos,1995
Boavista FC,Pedro Emanuel,20,CB,FC Penafiel,loan transfer,Out,liga-nos,1995
Boavista FC,Ricardo Nascimento,21,AM,Desportivo Aves (- 2020),loan transfer,Out,liga-nos,1995
Boavista FC,Jojó,24,CM,FC Penafiel,loan transfer,Out,liga-nos,1995
Vitória Guimarães SC,Ramires,19,RW,Sporting CP,free transfer,In,liga-nos,1995
Vitória Guimarães SC,Vítor Paneira,29,RW,SL Benfica,free transfer,In,liga-nos,1995
Vitória Guimarães SC,Soeiro,29,DM,CS Marítimo,free transfer,In,liga-nos,1995
Vitória Guimarães SC,Edinho,28,CF,GD Chaves,free transfer,In,liga-nos,1995
Vitória Guimarães SC,Capucho,23,RW,Sporting CP,?,In,liga-nos,1995
Vitória Guimarães SC,Arley,23,CB,Cruzeiro Esporte Clube,?,In,liga-nos,1995
Vitória Guimarães SC,Ricardo Lopes,26,RW,Clube Futebol Estrela da Amadora,?,In,liga-nos,1995
Vitória Guimarães SC,Marco Freitas,22,DM,CD Nacional,?,In,liga-nos,1995
Vitória Guimarães SC,Patrick Asselman,26,Attack,KV Mechelen,?,In,liga-nos,1995
Vitória Guimarães SC,Neno,33,GK,SL Benfica,?,In,liga-nos,1995
Vitória Guimarães SC,Armando,20,CF,FC Paços de Ferreira,?,In,liga-nos,1995
Vitória Guimarães SC,Nuno Claro,18,GK,Académico Viseu FC,?,In,liga-nos,1995
Vitória Guimarães SC,Pedro Barbosa,24,CM,Sporting CP,free transfer,Out,liga-nos,1995
Vitória Guimarães SC,Samuel,28,CB,FC Tirsense,free transfer,Out,liga-nos,1995
Vitória Guimarães SC,Zito,23,LW,FC Paços de Ferreira,loan transfer,Out,liga-nos,1995
Vitória Guimarães SC,Manuel Matias,31,CB,Leça FC,?,Out,liga-nos,1995
Vitória Guimarães SC,Ziad Tlemcani,32,Attack,Vissel Kobe,?,Out,liga-nos,1995
Vitória Guimarães SC,Zé Carlos,33,GK,FC Felgueiras,?,Out,liga-nos,1995
Vitória Guimarães SC,Patrick Asselman,27,Attack,FC Denderleeuw,?,Out,liga-nos,1995
Vitória Guimarães SC,Pedro Martins,24,DM,Sporting CP,?,Out,liga-nos,1995
Vitória Guimarães SC,Agostinho,19,LW,Real Madrid C (- 2015),?,Out,liga-nos,1995
Vitória Guimarães SC,Gomes,23,RW,FC Paços de Ferreira,loan transfer,Out,liga-nos,1995
CF Os Belenenses,Calila,23,RW,Académica Coimbra,free transfer,In,liga-nos,1995
CF Os Belenenses,Paulo Gomes,25,Midfield,Vitória Setúbal FC,free transfer,In,liga-nos,1995
CF Os Belenenses,José Taira,26,DM,Clube Futebol Estrela da Amadora,free transfer,In,liga-nos,1995
CF Os Belenenses,Raúl Oliveira,22,CB,Amora FC,free transfer,In,liga-nos,1995
CF Os Belenenses,Quim Ferraz,21,CF,SC Lamego,free transfer,In,liga-nos,1995
CF Os Belenenses,Miguel Mota,19,Midfield,RD Águeda,free transfer,In,liga-nos,1995
CF Os Belenenses,Rui Esteves,28,Midfield,SL Benfica,?,In,liga-nos,1995
CF Os Belenenses,Everton Giovanella,24,CM,FC Tirsense,?,In,liga-nos,1995
CF Os Belenenses,Paulo Madeira,24,CB,SL Benfica,?,In,liga-nos,1995
CF Os Belenenses,Chipenda,26,CM,AC Malveira,?,In,liga-nos,1995
CF Os Belenenses,Luís Ferreira,22,GK,O Elvas CAD,?,In,liga-nos,1995
CF Os Belenenses,César Brito,30,CF,SL Benfica,?,In,liga-nos,1995
CF Os Belenenses,Fernando Mendes,28,LB,Boavista FC,?,In,liga-nos,1995
CF Os Belenenses,Pedro Barny,28,CB,Boavista FC,?,In,liga-nos,1995
CF Os Belenenses,Rogério,19,DM,SC Vianense,?,In,liga-nos,1995
CF Os Belenenses,Neves,24,RB,Gil Vicente FC,?,In,liga-nos,1995
CF Os Belenenses,Lito Vidigal,25,RB,SC Campomaiorense (-2013),?,In,liga-nos,1995
CF Os Belenenses,Lula,29,CB,União de Leiria,?,In,liga-nos,1995
CF Os Belenenses,Valente,30,GK,Boavista FC,?,In,liga-nos,1995
CF Os Belenenses,Youssef Fertout,24,CF,Wydad Casablanca,?,In,liga-nos,1995
CF Os Belenenses,Chiquinho Conde,30,CF,Sporting CP,?,In,liga-nos,1995
CF Os Belenenses,Pacheco,28,LW,Sporting CP,?,In,liga-nos,1995
CF Os Belenenses,Catanha,23,CF,UD Salamanca,€480k,Out,liga-nos,1995
CF Os Belenenses,Nuno Afonso,20,CB,SC Campomaiorense (-2013),free transfer,Out,liga-nos,1995
CF Os Belenenses,Dacroce,27,DM,GD Chaves,free transfer,Out,liga-nos,1995
CF Os Belenenses,Teixeira,31,RB,FC Felgueiras,free transfer,Out,liga-nos,1995
CF Os Belenenses,Serge Honi,21,CF,AE Larisa,free transfer,Out,liga-nos,1995
CF Os Belenenses,Dariusz Adamczuk,25,DM,Pogon Szczecin,free transfer,Out,liga-nos,1995
CF Os Belenenses,Vítor Manuel,24,AM,SC Campomaiorense (-2013),free transfer,Out,liga-nos,1995
CF Os Belenenses,Abílio,28,AM,SC Salgueiros,free transfer,Out,liga-nos,1995
CF Os Belenenses,Marco Botelho,19,GK,Clube Oriental Lissabon,?,Out,liga-nos,1995
CF Os Belenenses,Mauro Airez,27,CF,SL Benfica,?,Out,liga-nos,1995
CF Os Belenenses,Basaúla Lemba,30,AM,FC Tirsense,?,Out,liga-nos,1995
CF Os Belenenses,Darci,27,LW,Rochester Raging Rhinos,?,Out,liga-nos,1995
CF Os Belenenses,Zé Rui,30,CB,Vitória Setúbal FC,?,Out,liga-nos,1995
CF Os Belenenses,Mauro Soares,27,DM,Sporting CP,?,Out,liga-nos,1995
CF Os Belenenses,Luiz Gustavo,23,Attack,SL Benfica,?,Out,liga-nos,1995
CF Os Belenenses,Alen Petrovic,25,CB,NK Croatia Zagreb,?,Out,liga-nos,1995
CF Os Belenenses,Zoran Ban,22,CF,Boavista FC,?,Out,liga-nos,1995
CF Os Belenenses,João Manuel Pinto,22,CB,FC Porto,?,Out,liga-nos,1995
CF Os Belenenses,Diamantino Figueiredo,35,GK,FC Famalicão,?,Out,liga-nos,1995
CF Os Belenenses,Álvaro Gregório,22,LB,União de Leiria,?,Out,liga-nos,1995
CF Os Belenenses,Ricky,33,CF,Al-Arabi SC,?,Out,liga-nos,1995
CF Os Belenenses,Leal,30,CB,FC Felgueiras,?,Out,liga-nos,1995
CF Os Belenenses,Bruno Caires,19,DM,SL Benfica,"End of loan Jun 30, 1995",Out,liga-nos,1995
CF Os Belenenses,Bino,22,CM,FC Porto,"End of loan Jun 30, 1995",Out,liga-nos,1995
União de Leiria,Cabral,31,LB,SC Beira-Mar,free transfer,In,liga-nos,1995
União de Leiria,Pinha,22,RW,CD Tondela,free transfer,In,liga-nos,1995
União de Leiria,Hugo,22,CM,SC Farense,free transfer,In,liga-nos,1995
União de Leiria,João Armando,22,CB,SB Castelo Branco,free transfer,In,liga-nos,1995
União de Leiria,João Manuel,27,CM,Académica Coimbra,?,In,liga-nos,1995
União de Leiria,Kwame Ayew,21,CF,US Lecce,?,In,liga-nos,1995
União de Leiria,Maurício Cabedelo,23,CF,Cruzeiro Esporte Clube,?,In,liga-nos,1995
União de Leiria,Sérgio,26,CB,FC Paços de Ferreira,?,In,liga-nos,1995
União de Leiria,Miroslav Zitnjak,27,GK,NK Osijek,?,In,liga-nos,1995
União de Leiria,Paulo Duarte,26,CB,CS Marítimo,?,In,liga-nos,1995
União de Leiria,Álvaro Gregório,22,LB,CF Os Belenenses,?,In,liga-nos,1995
União de Leiria,Porfírio,21,CF,Sporting CP,loan transfer,In,liga-nos,1995
União de Leiria,Borges,20,CM,AD Portomosense,free transfer,Out,liga-nos,1995
União de Leiria,Poejo,21,DM,Clube Futebol Estrela da Amadora,loan transfer,Out,liga-nos,1995
União de Leiria,Morgado,23,CB,Portimonense SC,loan transfer,Out,liga-nos,1995
União de Leiria,Luís Miguel,24,CB,Sporting CP,?,Out,liga-nos,1995
União de Leiria,Dinda,22,AM,FC Paços de Ferreira,?,Out,liga-nos,1995
União de Leiria,Álvaro,34,GK,SC Campomaiorense (-2013),?,Out,liga-nos,1995
União de Leiria,Telmo Pinto,24,RM,FC Paços de Ferreira,?,Out,liga-nos,1995
União de Leiria,Hugo Barbeiro,19,Midfield,AC Marinhense,?,Out,liga-nos,1995
União de Leiria,Bambo,20,CF,Clube Futebol Estrela da Amadora,?,Out,liga-nos,1995
União de Leiria,Lula,29,CB,CF Os Belenenses,?,Out,liga-nos,1995
União de Leiria,Pinha,23,RW,Portimonense SC,loan transfer,Out,liga-nos,1995
União de Leiria,Nélson Bertollazzi,29,CF,Boavista FC,"End of loan Jun 30, 1995",Out,liga-nos,1995
SC Braga,Bo Andersson,27,Attack,Djurgårdens IF,?,In,liga-nos,1995
SC Braga,Floris Schaap,30,CB,SC Farense,?,In,liga-nos,1995
SC Braga,Vado,26,CM,CS Marítimo,?,In,liga-nos,1995
SC Braga,Eduardo Oliveira,19,LB,Merelinense FC,?,In,liga-nos,1995
SC Braga,Jonny Rödlund,23,CM,Degerfors IF,?,In,liga-nos,1995
SC Braga,Lino,23,LB,GD Chaves,?,In,liga-nos,1995
SC Braga,Srdjan Obradovic,25,CB,OFK Beograd,?,In,liga-nos,1995
SC Braga,Moké Kajima,19,LB,Vendée Fontenay Foot,free transfer,Out,liga-nos,1995
SC Braga,Eugénio,28,RB,SC Farense,free transfer,Out,liga-nos,1995
SC Braga,Rui Miguel,20,CF,CD Nacional,?,Out,liga-nos,1995
SC Braga,Hélder Baptista,23,DM,Boavista FC,?,Out,liga-nos,1995
SC Braga,Litos,28,AM,GD Estoril Praia,?,Out,liga-nos,1995
SC Braga,Stéphane Demol,29,CB,Panionios Athens,?,Out,liga-nos,1995
SC Braga,Fernando Pires,26,AM,CS Marítimo,?,Out,liga-nos,1995
CS Marítimo,Filgueira,28,CB,Vitória Setúbal FC,?,In,liga-nos,1995
CS Marítimo,Fernando Pires,26,AM,SC Braga,?,In,liga-nos,1995
CS Marítimo,Vítor Vieira,22,RW,FC Paços de Ferreira,?,In,liga-nos,1995
CS Marítimo,Zoran Lemajic,34,GK,Sporting CP,?,In,liga-nos,1995
CS Marítimo,Predrag Jokanovic,26,CB,CF União Madeira (-2021),?,In,liga-nos,1995
CS Marítimo,Cabral,26,LB,FC Tirsense,?,In,liga-nos,1995
CS Marítimo,Tiago,19,DM,FC Famalicão,?,In,liga-nos,1995
CS Marítimo,Ferenc Hámori,23,CF,ETO FC Győr ,loan transfer,In,liga-nos,1995
CS Marítimo,Mário Jorge,25,CM,Sporting CP,loan transfer,In,liga-nos,1995
CS Marítimo,Rodrigo Costa,19,CB,Sociedade Esportiva Palmeiras,free transfer,Out,liga-nos,1995
CS Marítimo,Soeiro,29,DM,Vitória Guimarães SC,free transfer,Out,liga-nos,1995
CS Marítimo,Bruno,21,CM,AD Machico,loan transfer,Out,liga-nos,1995
CS Marítimo,Rebelo,26,RW,FC Tirsense,?,Out,liga-nos,1995
CS Marítimo,José Manuel,20,GK,CD 1º de Maio Funchal,?,Out,liga-nos,1995
CS Marítimo,Luís Fernando,31,CF,Cruzeiro Esporte Clube,?,Out,liga-nos,1995
CS Marítimo,Vado,26,CM,SC Braga,?,Out,liga-nos,1995
CS Marítimo,Pedro Valido,25,CB,FC Tirsense,?,Out,liga-nos,1995
CS Marítimo,Fernando Aguiar,23,DM,CD Nacional,?,Out,liga-nos,1995
CS Marítimo,Paulo Alves,25,CF,Sporting CP,?,Out,liga-nos,1995
CS Marítimo,Paulo Duarte,26,CB,União de Leiria,?,Out,liga-nos,1995
CS Marítimo,Heitor,31,RB,   Retired,-,Out,liga-nos,1995
SC Farense,Marco Nuno,20,RW,Lusitano FC Vila Real de Santo António,free transfer,In,liga-nos,1995
SC Farense,Eugénio,28,RB,SC Braga,free transfer,In,liga-nos,1995
SC Farense,Pedro Miguel,27,CB,SC Beira-Mar,free transfer,In,liga-nos,1995
SC Farense,Mauro,21,LW,Académico Viseu FC,free transfer,In,liga-nos,1995
SC Farense,Idalécio,21,CB,Louletano DC,free transfer,In,liga-nos,1995
SC Farense,Paiva,22,DM,FC Famalicão,free transfer,In,liga-nos,1995
SC Farense,Monteiro,27,LW,CF União Lamas,?,In,liga-nos,1995
SC Farense,Romicha,20,RW,Lusitano Évora GC,?,In,liga-nos,1995
SC Farense,Cacioli,32,CM,Gil Vicente FC,?,In,liga-nos,1995
SC Farense,Camilo,25,CB,CF União Coimbra,?,In,liga-nos,1995
SC Farense,Carlos Costa,28,DM,SC Beira-Mar,?,In,liga-nos,1995
SC Farense,Uche Okafor,27,CB,Maccabi Ironi Ashdod,?,In,liga-nos,1995
SC Farense,Dragan Punisic,29,AM,SC Beira-Mar,?,In,liga-nos,1995
SC Farense,Luís Miguel,24,CB,Sporting CP,loan transfer,In,liga-nos,1995
SC Farense,King,25,CB,SL Benfica,free transfer,Out,liga-nos,1995
SC Farense,Sérgio Duarte,29,CB,Boavista FC,free transfer,Out,liga-nos,1995
SC Farense,Hugo,22,CM,União de Leiria,free transfer,Out,liga-nos,1995
SC Farense,Raúl Barbosa,23,RB,Boavista FC,free transfer,Out,liga-nos,1995
SC Farense,Miguel Serôdio,26,CB,Boavista FC,?,Out,liga-nos,1995
SC Farense,Edvaldo Gonçalves,21,Defence,Académico Viseu FC,?,Out,liga-nos,1995
SC Farense,Portela,30,RB,SC Campomaiorense (-2013),?,Out,liga-nos,1995
SC Farense,Moussa N'Daw,26,CF,Kayserispor,?,Out,liga-nos,1995
SC Farense,Miroslav Curcic,33,Attack,SG Egelsbach,?,Out,liga-nos,1995
SC Farense,Romicha,21,RW,União Montemor,?,Out,liga-nos,1995
SC Farense,Hassan Nader,29,CF,SL Benfica,?,Out,liga-nos,1995
SC Farense,Uche Okafor,28,CB,Kansas City Wiz,?,Out,liga-nos,1995
SC Farense,Floris Schaap,30,CB,SC Braga,?,Out,liga-nos,1995
SC Farense,Christian,20,CF,Sport Club Internacional,?,Out,liga-nos,1995
SC Farense,Mauro,22,LW,SC Lamego,loan transfer,Out,liga-nos,1995
SC Farense,Nuno Amaro,19,LB,Louletano DC,loan transfer,Out,liga-nos,1995
SC Farense,Paulo Pilar,23,CM,Sporting CP,"End of loan Jun 30, 1995",Out,liga-nos,1995
SC Salgueiros,Mariano,19,LB,SC Espinho,free transfer,In,liga-nos,1995
SC Salgueiros,Toni,22,CF,SC Beira-Mar,free transfer,In,liga-nos,1995
SC Salgueiros,Abílio,28,AM,CF Os Belenenses,free transfer,In,liga-nos,1995
SC Salgueiros,Basílio Almeida,23,SS,CD Feirense,?,In,liga-nos,1995
SC Salgueiros,Miguel Teixeira,21,CB,SC Olhanense,?,In,liga-nos,1995
SC Salgueiros,Miguel Bruno,23,CF,Gil Vicente FC,?,In,liga-nos,1995
SC Salgueiros,Nilton,19,Midfield,AD Ovarense,?,In,liga-nos,1995
SC Salgueiros,Jorge Silva,23,GK,FC Porto,loan transfer,In,liga-nos,1995
SC Salgueiros,Albertino,23,RB,Académica Coimbra,free transfer,Out,liga-nos,1995
SC Salgueiros,Rui Alberto,28,LW,GD Chaves,free transfer,Out,liga-nos,1995
SC Salgueiros,Paulo Sérgio,27,CF,Vitória Setúbal FC,?,Out,liga-nos,1995
SC Salgueiros,Edmílson,23,SS,FC Porto,?,Out,liga-nos,1995
