Club,Player,Age,Pos,Club Involved,Fee,Transfer Movement,League Name,Year
Paris Saint-Germain,Loris Arnaud,23,CF,Angers SCO,loan transfer,Out,ligue-1,2010
Paris Saint-Germain,Younousse Sankharé,20,CM,Dijon FCO,loan transfer,Out,ligue-1,2010
Paris Saint-Germain,Éverton Santos,24,CF,Associação Atlética Ponte Preta,loan transfer,Out,ligue-1,2010
Paris Saint-Germain,Éverton Santos,24,CF,Seongnam Ilhwa Chunma,loan transfer,Out,ligue-1,2010
Paris Saint-Germain,Willy Grondin,35,GK,   Retired,-,Out,ligue-1,2010
Paris Saint-Germain,Jérôme Rothen,32,LM,Without Club,-,Out,ligue-1,2010
Paris Saint-Germain,Mateja Kezman,31,CF,Without Club,-,Out,ligue-1,2010
OGC Nice,Nemanja Pejcinovic,23,CB,FK Rad,€1.00m,In,ligue-1,2010
OGC Nice,Nemanja Pejcinovic,22,CB,FK Rad,Loan fee: €400k,In,ligue-1,2010
OGC Nice,Danijel Ljuboja,31,CF,Grenoble Foot 38,€300k,In,ligue-1,2010
OGC Nice,Raúl Fernández,25,GK,Universitario de Deportes,free transfer,In,ligue-1,2010
OGC Nice,Abdou Traoré,22,CM,FC Girondins Bordeaux,loan transfer,In,ligue-1,2010
OGC Nice,David Bellion,28,CF,FC Girondins Bordeaux,loan transfer,In,ligue-1,2010
OGC Nice,François Clerc,27,RB,Without Club,-,In,ligue-1,2010
OGC Nice,Loïc Rémy,23,CF,Olympique Marseille,€15.50m,Out,ligue-1,2010
OGC Nice,Onyekachi Apam,23,CB,Stade Rennais FC,€4.00m,Out,ligue-1,2010
OGC Nice,Anthony Modeste,22,CF,FC Girondins Bordeaux,€3.50m,Out,ligue-1,2010
OGC Nice,Enoch Kofi Adu,19,DM,FC Nordsjaelland,free transfer,Out,ligue-1,2010
OGC Nice,Mahamane Traoré,22,CM,FC Metz,loan transfer,Out,ligue-1,2010
OGC Nice,Adeílson,24,CF,FC Istres Ouest Provence ,loan transfer,Out,ligue-1,2010
OGC Nice,Julien Berthomier,20,CB,FC Gueugnon,loan transfer,Out,ligue-1,2010
OGC Nice,Jonathan Quartey,22,CB,Samsunspor,loan transfer,Out,ligue-1,2010
OGC Nice,Mickael Pote,26,CF,Le Mans FC,loan transfer,Out,ligue-1,2010
OGC Nice,Raúl Fernández,25,GK,Universitario de Deportes,loan transfer,Out,ligue-1,2010
OGC Nice,Olivier Echouafni,37,DM,   Retired,-,Out,ligue-1,2010
OGC Nice,Jérémie Moreau,29,GK,Without Club,-,Out,ligue-1,2010
OGC Nice,Gérald Cid,27,CB,   Retired,-,Out,ligue-1,2010
OGC Nice,Nemanja Pejcinovic,23,CB,FK Rad,"End of loan Dec 31, 2010",Out,ligue-1,2010
FC Toulouse,Adrián Gunino,21,RB,Danubio FC,loan transfer,In,ligue-1,2010
FC Toulouse,Yannis Tafer,19,RM,Olympique Lyon,loan transfer,In,ligue-1,2010
FC Toulouse,Federico Santander,19,CF,Club Guaraní,loan transfer,In,ligue-1,2010
FC Toulouse,Luis Mejía,19,GK,CA Fénix,loan transfer,In,ligue-1,2010
FC Toulouse,André-Pierre Gignac,24,CF,Olympique Marseille,€16.00m,Out,ligue-1,2010
FC Toulouse,Luan,21,LW,Sociedade Esportiva Palmeiras,Loan fee: €350k,Out,ligue-1,2010
FC Toulouse,Dany Nounkeu,24,CB,Gaziantepspor,€300k,Out,ligue-1,2010
FC Toulouse,Oumar N'Diaye,21,DM,TF Croix Daurade,free transfer,Out,ligue-1,2010
FC Toulouse,Albin Ebondo,26,RB,AS Saint-Étienne,free transfer,Out,ligue-1,2010
FC Toulouse,Kévin Dupuis,23,CF,LB Châteauroux,free transfer,Out,ligue-1,2010
FC Toulouse,Olivier Blondel,30,GK,ESTAC Troyes,free transfer,Out,ligue-1,2010
FC Toulouse,Ahmed Soukouna,20,CF,Angers SCO B,free transfer,Out,ligue-1,2010
FC Toulouse,Sören Larsen,29,CF,Feyenoord Rotterdam,loan transfer,Out,ligue-1,2010
FC Toulouse,Mathieu Berson,30,DM,Without Club,-,Out,ligue-1,2010
FC Toulouse,Colin Kazim-Richards,23,CF,Fenerbahce,"End of loan Jun 30, 2010",Out,ligue-1,2010
AJ Auxerre,Anthony Le Tallec,25,CF,Le Mans FC,€3.00m,In,ligue-1,2010
AJ Auxerre,Frédéric Sammaritano,24,AM,Vannes OC,€500k,In,ligue-1,2010
AJ Auxerre,Johnson Soumahoro,22,CB,Amiens SC B,free transfer,In,ligue-1,2010
AJ Auxerre,Jo-gook Jeong,26,CF,FC Seoul,free transfer,In,ligue-1,2010
AJ Auxerre,Simon Pontdemé,22,GK,Stade Brestois 29,free transfer,In,ligue-1,2010
AJ Auxerre,Lynel Kitambala,21,CF,FC Lorient,€1.50m,Out,ligue-1,2010
AJ Auxerre,Gabriel Tamas,26,CB,West Bromwich Albion,€930k,Out,ligue-1,2010
AJ Auxerre,Daniel Niculae,27,CF,AS Monaco,free transfer,Out,ligue-1,2010
AJ Auxerre,Baptiste Martin,25,CB,KV Kortrijk,free transfer,Out,ligue-1,2010
AJ Auxerre,Moussa Narry,24,DM,Le Mans FC,?,Out,ligue-1,2010
AJ Auxerre,Jérémy Huyghebaert,21,LB,KV Mechelen,?,Out,ligue-1,2010
AJ Auxerre,Steeven Langil,22,LW,Valenciennes FC,loan transfer,Out,ligue-1,2010
AJ Auxerre,Kévin Malaga,23,CB,Without Club,-,Out,ligue-1,2010
AJ Auxerre,Robert Popov,28,RB,Without Club,-,Out,ligue-1,2010
AJ Auxerre,Aurélien Capoue,28,LW,FC Nantes,"End of loan Jun 30, 2010",Out,ligue-1,2010
Stade Rennais FC,Víctor Montaño,26,CF,Montpellier HSC,€6.50m,In,ligue-1,2010
Stade Rennais FC,Razak Boukari,23,RW,RC Lens,€5.00m,In,ligue-1,2010
Stade Rennais FC,Onyekachi Apam,23,CB,OGC Nice,€4.00m,In,ligue-1,2010
Stade Rennais FC,Jean-Armel Kana-Biyik,20,CB,Le Havre AC,€2.50m,In,ligue-1,2010
Stade Rennais FC,Stéphane Dalmat,31,AM,FC Sochaux-Montbéliard,€1.50m,In,ligue-1,2010
Stade Rennais FC,Georges Mandjeck,21,DM,VfB Stuttgart,€1.20m,In,ligue-1,2010
Stade Rennais FC,Johann Carrasso,22,GK,Montpellier HSC,€1.00m,In,ligue-1,2010
Stade Rennais FC,John Verhoek,21,CF,FC Den Bosch,€500k,In,ligue-1,2010
Stade Rennais FC,Kamal Issah,18,DM,Liberty Professionals FC,?,In,ligue-1,2010
Stade Rennais FC,Asamoah Gyan,24,CF,Sunderland AFC,€16.00m,Out,ligue-1,2010
Stade Rennais FC,Ismaël Bangoura,25,CF,Al-Nasr SC (UAE),€8.00m,Out,ligue-1,2010
Stade Rennais FC,Jimmy Briand,24,CF,Olympique Lyon,€6.00m,Out,ligue-1,2010
Stade Rennais FC,Rod Fanni,29,RB,Olympique Marseille,€4.00m,Out,ligue-1,2010
Stade Rennais FC,Carlos Bocanegra,31,CB,AS Saint-Étienne,€125k,Out,ligue-1,2010
Stade Rennais FC,Moussa Sow,24,CF,LOSC Lille,free transfer,Out,ligue-1,2010
Stade Rennais FC,Julian Esteban,23,CF,Servette FC,free transfer,Out,ligue-1,2010
Stade Rennais FC,Prince Oniangué,21,DM,Tours FC,free transfer,Out,ligue-1,2010
Stade Rennais FC,Elderson,22,LB,SC Braga,free transfer,Out,ligue-1,2010
Stade Rennais FC,Petter Hansson,33,CB,AS Monaco,free transfer,Out,ligue-1,2010
Stade Rennais FC,Vincent Pajot,19,DM,US Boulogne,loan transfer,Out,ligue-1,2010
Stade Rennais FC,Cheick N'Diaye,25,GK,Paris FC,loan transfer,Out,ligue-1,2010
Stade Rennais FC,Lhadji Badiane,23,RW,Dijon FCO,loan transfer,Out,ligue-1,2010
Stade Rennais FC,Maxime Le Marchand,20,CB,Le Havre AC,?,Out,ligue-1,2010
Stade Rennais FC,Florent Petit,21,GK,Without Club,-,Out,ligue-1,2010
Stade Rennais FC,Patrice Luzi,29,GK,   Retired,-,Out,ligue-1,2010
Stade Rennais FC,Mickaël Pagis,36,SS,   Retired,-,Out,ligue-1,2010
Olympique Marseille,André-Pierre Gignac,24,CF,FC Toulouse,€16.00m,In,ligue-1,2010
Olympique Marseille,Loïc Rémy,23,CF,OGC Nice,€15.50m,In,ligue-1,2010
Olympique Marseille,César Azpilicueta,20,RB,CA Osasuna,€6.00m,In,ligue-1,2010
Olympique Marseille,Rod Fanni,29,RB,Stade Rennais FC,€4.00m,In,ligue-1,2010
Olympique Marseille,Jules Goda,21,GK,Without Club,-,In,ligue-1,2010
Olympique Marseille,Mamadou Niang,30,CF,Fenerbahce,€9.00m,Out,ligue-1,2010
Olympique Marseille,Hatem Ben Arfa,23,AM,Newcastle United,€6.00m,Out,ligue-1,2010
Olympique Marseille,Bakari Koné,28,RW,Lekhwiya Sports Club,€3.50m,Out,ligue-1,2010
Olympique Marseille,Hatem Ben Arfa,23,AM,Newcastle United,Loan fee: €2.50m,Out,ligue-1,2010
Olympique Marseille,Garry Bocaly,22,RB,Montpellier HSC,€800k,Out,ligue-1,2010
Olympique Marseille,Mamadou Samassa,24,CF,Valenciennes FC,€800k,Out,ligue-1,2010
Olympique Marseille,Rudy Riou,31,GK,RSC Charleroi,free transfer,Out,ligue-1,2010
Olympique Marseille,Guy Gnabouyou,20,CF,US Orléans 45,free transfer,Out,ligue-1,2010
Olympique Marseille,Pape M'Bow,22,CB,AC Ajaccio,loan transfer,Out,ligue-1,2010
Olympique Marseille,Brandão,30,CF,Cruzeiro Esporte Clube,loan transfer,Out,ligue-1,2010
Olympique Marseille,Pape M'Bow,22,CB,AS Cannes,loan transfer,Out,ligue-1,2010
Olympique Marseille,Cédric D'Ulivo,20,RB,AC Ajaccio,loan transfer,Out,ligue-1,2010
Olympique Marseille,Charley Fomen,20,LB,Dijon FCO,loan transfer,Out,ligue-1,2010
Olympique Marseille,Mohamed Dennoun,24,AM,Aviron Bayonnais,loan transfer,Out,ligue-1,2010
Olympique Marseille,Fernando Morientes,34,CF,   Career break,-,Out,ligue-1,2010
Olympique Marseille,Cyril Rool,35,LB,   Retired,-,Out,ligue-1,2010
Olympique Marseille,Laurent Bonnart,30,RB,Without Club,-,Out,ligue-1,2010
AS Monaco,Dieumerci Mbokani,24,CF,Standard Liège,€7.00m,In,ligue-1,2010
AS Monaco,Chris Malonga,23,LW,AS Nancy-Lorraine,€1.30m,In,ligue-1,2010
AS Monaco,Sébastien Puygrenier,28,CB,Zenit St. Petersburg,Loan fee: €700k,In,ligue-1,2010
AS Monaco,Benjamin Moukandjo,22,CF,Nîmes Olympique,€500k,In,ligue-1,2010
AS Monaco,Moussa Maazou,22,CF,CSKA Moscow,Loan fee: €250k,In,ligue-1,2010
AS Monaco,Mahamadou Diarra,29,DM,Real Madrid,free transfer,In,ligue-1,2010
AS Monaco,Petter Hansson,33,CB,Stade Rennais FC,free transfer,In,ligue-1,2010
AS Monaco,Daniel Niculae,27,CF,AJ Auxerre,free transfer,In,ligue-1,2010
AS Monaco,Sébastien Chabbert,32,GK,RSC Charleroi,free transfer,In,ligue-1,2010
AS Monaco,Georgie Welcome,25,CF,CD Motagua Tegucigalpa,loan transfer,In,ligue-1,2010
AS Monaco,Grégory Lacombe,29,RW,Montpellier HSC,loan transfer,In,ligue-1,2010
AS Monaco,Pierre-Emerick Aubameyang,21,CF,AC Milan,loan transfer,In,ligue-1,2010
AS Monaco,Laurent Bonnart,30,RB,Without Club,-,In,ligue-1,2010
AS Monaco,Pascal Feindouno,29,RW,Without Club,-,In,ligue-1,2010
AS Monaco,Nenê,28,AM,Paris Saint-Germain,€5.00m,Out,ligue-1,2010
AS Monaco,Juan Pablo Pino,23,RW,Galatasaray,€3.00m,Out,ligue-1,2010
AS Monaco,Eidur Gudjohnsen,31,CF,Stoke City,€2.50m,Out,ligue-1,2010
AS Monaco,Diego Pérez,30,DM,Bologna FC 1909,€2.00m,Out,ligue-1,2010
AS Monaco,Dieumerci Mbokani,25,CF,VfL Wolfsburg,Loan fee: €1.00m,Out,ligue-1,2010
AS Monaco,Yannick Sagbo,22,CF,FC Évian Thonon Gaillard,€400k,Out,ligue-1,2010
AS Monaco,Alejandro Alonso,28,RM,AS Saint-Étienne,€200k,Out,ligue-1,2010
AS Monaco,Massamba Sambou,23,CB,Atromitos Athens,free transfer,Out,ligue-1,2010
AS Monaco,Dario Simic,34,RB,GNK Dinamo Zagreb,free transfer,Out,ligue-1,2010
AS Monaco,Jerko Leko,30,DM,Bucaspor,free transfer,Out,ligue-1,2010
AS Monaco,Malaury Martin,21,DM,Blackpool FC,free transfer,Out,ligue-1,2010
AS Monaco,Serge Gakpé,23,RW,FC Nantes,free transfer,Out,ligue-1,2010
AS Monaco,Manuel Vallaurio,23,GK,Rapid de Menton,free transfer,Out,ligue-1,2010
AS Monaco,François Modesto,31,CB,Olympiacos Piraeus,free transfer,Out,ligue-1,2010
AS Monaco,Yvan Erichot,20,CB,Clermont Foot Auvergne 63,loan transfer,Out,ligue-1,2010
AS Monaco,Distel Zola,21,DM,Stade Lavallois,loan transfer,Out,ligue-1,2010
AS Monaco,Frédéric Nimani,21,CF,FC Nantes,loan transfer,Out,ligue-1,2010
AS Monaco,Yohan Mollo,20,RW,SM Caen,loan transfer,Out,ligue-1,2010
AS Monaco,Yohann Thuram,21,GK,Tours FC,loan transfer,Out,ligue-1,2010
AS Monaco,Sani Kaita,24,DM,Iraklis Thessaloniki,loan transfer,Out,ligue-1,2010
AS Monaco,Eduardo Costa,28,DM,Clube de Regatas Vasco da Gama,loan transfer,Out,ligue-1,2010
AS Monaco,Kévin Diaz,21,RM,FC Metz,loan transfer,Out,ligue-1,2010
AS Monaco,Sani Kaita,24,DM,Metalist Kharkiv (- 2016),loan transfer,Out,ligue-1,2010
AS Monaco,Patrick Müller,33,CB,   Retired,-,Out,ligue-1,2010
AS Monaco,Pierre-Emerick Aubameyang,21,CF,AC Milan,"End of loan Jan 30, 2011",Out,ligue-1,2010
AS Monaco,Moussa Maazou,21,CF,CSKA Moscow,"End of loan Jun 30, 2010",Out,ligue-1,2010
AS Monaco,Sébastien Puygrenier,28,CB,Zenit St. Petersburg,"End of loan Jun 30, 2010",Out,ligue-1,2010
Olympique Lyon,Bakary Koné,23,CB,EA Guingamp,€2.00m,In,ligue-1,2011
Olympique Lyon,Gueïda Fofana,20,DM,Le Havre AC,€1.80m,In,ligue-1,2011
Olympique Lyon,Mouhamadou Dabo,24,RB,Sevilla FC,€800k,In,ligue-1,2011
Olympique Lyon,Hamdan Al Kamali,22,CB,Al-Wahda FC Abu Dhabi,loan transfer,In,ligue-1,2011
Olympique Lyon,Mathieu Valverde,28,GK,Without Club,-,In,ligue-1,2011
Olympique Lyon,Jérémy Toulalan,27,DM,Málaga CF,€11.00m,Out,ligue-1,2011
Olympique Lyon,Miralem Pjanic,21,CM,AS Roma,€11.00m,Out,ligue-1,2011
Olympique Lyon,César Delgado,29,RW,CF Monterrey,free transfer,Out,ligue-1,2011
Olympique Lyon,Lamine Gassama,22,RB,FC Lorient,free transfer,Out,ligue-1,2011
Olympique Lyon,Mathieu Gorgelin,21,GK,Red Star FC 93,loan transfer,Out,ligue-1,2011
Olympique Lyon,Enzo Réale,19,CM,US Boulogne,loan transfer,Out,ligue-1,2011
Olympique Lyon,Harry Novillo,19,LW,Le Havre AC,loan transfer,Out,ligue-1,2011
Olympique Lyon,Ishak Belfodil,20,CF,Bologna FC 1909,loan transfer,Out,ligue-1,2011
Olympique Lyon,Pape Diakhaté,27,CB,Dynamo Kyiv,"End of loan Jun 30, 2011",Out,ligue-1,2011
FC Évian Thonon Gaillard,Mohammed Rabiu,21,DM,Udinese Calcio,€1.00m,In,ligue-1,2011
FC Évian Thonon Gaillard,Cédric Mongongu,22,CB,AS Monaco,€500k,In,ligue-1,2011
FC Évian Thonon Gaillard,Stephan Andersen,29,GK,Bröndby IF,€350k,In,ligue-1,2011
FC Évian Thonon Gaillard,Sidney Govou,31,RW,Panathinaikos Athens,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Steven Fula Pitu,17,LB,Rodez AF,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Christian Poulsen,31,DM,Liverpool FC,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Jonathan Mensah,20,CB,Udinese Calcio,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Fabrice Ehret,31,LB,1.FC Köln,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Jérôme Leroy,36,AM,Stade Rennais FC,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Saber Khalifa,24,CF,Esperance Tunis,free transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Daniel Wass,22,CM,SL Benfica,loan transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Thomas Kahlenberg,28,CM,VfL Wolfsburg,loan transfer,In,ligue-1,2011
FC Évian Thonon Gaillard,Felipe Saad,28,CB,AC Ajaccio,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Cláudio Caçapa,35,CB,Avaí FC,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Pape Ibra M'Boup,23,CB,AS Cherbourg,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Oumar Pouye,23,CF,FC Metz,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Pierre Bouby,27,CM,FC Metz,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Antoine Ponroy,25,CB,Stade Lavallois,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Mathieu Lafon,27,CM,AS Cannes,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Jonathan Roufosse,26,SS,AS Cannes,free transfer,Out,ligue-1,2011
FC Évian Thonon Gaillard,Patrick N'Tolla,23,RB,FC Le Mont LS,?,Out,ligue-1,2011
FC Évian Thonon Gaillard,Patrick N'Tolla,23,Midfield,FC Le Mont LS,?,Out,ligue-1,2011
FC Évian Thonon Gaillard,Amaury Borel,24,GK,Without Club,-,Out,ligue-1,2011
FC Évian Thonon Gaillard,Nicolas Goussé,35,CF,   Retired,-,Out,ligue-1,2011
FC Évian Thonon Gaillard,Mohammed Rabiu,21,DM,Udinese Calcio,"End of loan Jun 30, 2011",Out,ligue-1,2011
Stade Brestois 29,Johan Martial,20,CB,SC Bastia,€800k,In,ligue-1,2011
Stade Brestois 29,Diallo Guidileye,21,DM,ESTAC Troyes,€700k,In,ligue-1,2011
Stade Brestois 29,Alexandre Alphonse,29,CF,FC Zürich,€500k,In,ligue-1,2011
Stade Brestois 29,Tripy Makonda,21,LB,Paris Saint-Germain,€500k,In,ligue-1,2011
Stade Brestois 29,Lionel Cappone,32,GK,FC Lorient,free transfer,In,ligue-1,2011
Stade Brestois 29,Eden Ben Basat,24,CF,Hapoel Haifa,free transfer,In,ligue-1,2011
Stade Brestois 29,John Culma,30,DM,Maccabi Haifa,free transfer,In,ligue-1,2011
Stade Brestois 29,Jonathan Zebina,33,CB,Brescia Calcio,free transfer,In,ligue-1,2011
Stade Brestois 29,Joan Hartock,24,GK,Olympique Lyon B,free transfer,In,ligue-1,2011
Stade Brestois 29,Issam Jemâa,28,CF,AJ Auxerre,loan transfer,In,ligue-1,2011
Stade Brestois 29,Abel Khaled,19,RW,SAS Epinal,?,In,ligue-1,2011
Stade Brestois 29,Santiago Gentiletti,26,CB,AA Argentinos Juniors,loan transfer,In,ligue-1,2011
Stade Brestois 29,Abdoul Wahid Sissoko,21,DM,Udinese Calcio,loan transfer,In,ligue-1,2011
Stade Brestois 29,Nolan Roux,23,CF,LOSC Lille,€8.00m,Out,ligue-1,2011
Stade Brestois 29,Thomas Cotty,24,LB,US Concarneau,free transfer,Out,ligue-1,2011
Stade Brestois 29,Fodie Traoré,26,Midfield,US Orléans,free transfer,Out,ligue-1,2011
Stade Brestois 29,Gaëtan Deneuve,26,GK,Fréjus-Saint-Raphaël FC,free transfer,Out,ligue-1,2011
Stade Brestois 29,Richard Soumah,25,LB,Angers SCO,loan transfer,Out,ligue-1,2011
Stade Brestois 29,Filippos Darlas,27,LB,Without Club,-,Out,ligue-1,2011
Stade Brestois 29,Théophile N'Tamé,26,CB,Without Club,-,Out,ligue-1,2011
Stade Brestois 29,Yvan Bourgis,31,RB,   Retired,-,Out,ligue-1,2011
Stade Brestois 29,Johan Martial,20,CB,SC Bastia,"End of loan Jun 30, 2011",Out,ligue-1,2011
Stade Brestois 29,Granddi N'Goyi,23,DM,Paris Saint-Germain,"End of loan Jun 30, 2011",Out,ligue-1,2011
Dijon FCO,Brice Jovial,27,CF,Le Havre AC,€2.00m,In,ligue-1,2011
Dijon FCO,Samuel Souprayen,22,CB,Stade Rennais FC,€1.50m,In,ligue-1,2011
Dijon FCO,Grégory Thil,31,CF,US Boulogne,€800k,In,ligue-1,2011
Dijon FCO,Zié Diabaté,22,LB,FC Dinamo 1948,€500k,In,ligue-1,2011
Dijon FCO,Younousse Sankharé,21,CM,Paris Saint-Germain,€500k,In,ligue-1,2011
Dijon FCO,Bennard Kumordzi,26,DM,Panionios Athens,€300k,In,ligue-1,2011
Dijon FCO,Koro Koné,22,CF,Spartak Trnava,€250k,In,ligue-1,2011
Dijon FCO,Kentin Olive,15,CB,FC Paris Saint-Germain Youth,free transfer,In,ligue-1,2011
Dijon FCO,Hakeem Achour,22,AM,US Ivry Football,free transfer,In,ligue-1,2011
Dijon FCO,Sekou Baradji,27,DM,Hapoel Raanana,free transfer,In,ligue-1,2011
Dijon FCO,Daisuke Matsui,30,LM,Grenoble Foot 38,free transfer,In,ligue-1,2011
Dijon FCO,Baptiste Reynet,20,GK,FC Martigues,free transfer,In,ligue-1,2011
Dijon FCO,Cédric Varrault,31,CB,Panionios Athens,free transfer,In,ligue-1,2011
Dijon FCO,Thomas Guerbert,22,AM,Luzenac Ariège Pyrénées,free transfer,In,ligue-1,2011
Dijon FCO,Abdoulaye Méïté,30,CB,West Bromwich Albion,free transfer,In,ligue-1,2011
Dijon FCO,Zakaria Diallo,24,CB,RSC Charleroi,free transfer,In,ligue-1,2011
Dijon FCO,Christopher Joufreau,19,LW,US Changéenne,free transfer,In,ligue-1,2011
Dijon FCO,Gaël Kakuta,20,AM,Chelsea FC,loan transfer,In,ligue-1,2011
Dijon FCO,Damien Marcq,22,CB,SM Caen,loan transfer,In,ligue-1,2011
Dijon FCO,Ruddy M'Passi,21,CF,Atlético Baleares,free transfer,Out,ligue-1,2011
Dijon FCO,Alexis Zywiecki,27,CB,Fréjus-Saint-Raphaël FC,free transfer,Out,ligue-1,2011
Dijon FCO,Youcef Touati,22,AM,Red Star FC 93,free transfer,Out,ligue-1,2011
Dijon FCO,Jérôme Martin,25,DM,US Orléans,free transfer,Out,ligue-1,2011
Dijon FCO,Sebastián Ribas,23,CF,Genoa CFC,free transfer,Out,ligue-1,2011
Dijon FCO,Stéphane Morisot,33,DM,FC Rouen 1899,free transfer,Out,ligue-1,2011
Dijon FCO,Raphaël Cacérès,23,CF,ESTAC Troyes,loan transfer,Out,ligue-1,2011
Dijon FCO,Florent Ogier,22,CB,Besançon Racing Club ,loan transfer,Out,ligue-1,2011
Dijon FCO,Christophe Mandanne,26,CF,EA Guingamp,loan transfer,Out,ligue-1,2011
Dijon FCO,Mehdi Courgnaud,21,RW,AC Arles-Avignon,loan transfer,Out,ligue-1,2011
Dijon FCO,Christopher Joufreau,19,LW,Le Poiré-sur-Vie VF,loan transfer,Out,ligue-1,2011
Dijon FCO,Franck Grandel,33,GK,Without Club,-,Out,ligue-1,2011
Dijon FCO,Mickaël Isabey,36,RM,   Retired,-,Out,ligue-1,2011
Dijon FCO,Nicolas Seguin,21,CB,Olympique Lyon,"End of loan Jun 30, 2011",Out,ligue-1,2011
Dijon FCO,Younousse Sankharé,21,CM,Paris Saint-Germain,"End of loan Jun 30, 2011",Out,ligue-1,2011
Dijon FCO,Lhadji Badiane,24,RW,Stade Rennais FC,"End of loan Jun 30, 2011",Out,ligue-1,2011
Dijon FCO,Charley Fomen,21,LB,Olympique Marseille,"End of loan Jun 30, 2011",Out,ligue-1,2011
Valenciennes FC,Gil,24,CB,Aparecida Esporte Clube (GO),€3.00m,In,ligue-1,2011
Valenciennes FC,Dusan Predrag Djuric,27,CM,FC Zürich,€500k,In,ligue-1,2011
Valenciennes FC,Pape Camara,20,DM,Standard Liège,€500k,In,ligue-1,2011
Valenciennes FC,Kenny Lala,19,RB,Paris FC,€100k,In,ligue-1,2011
Valenciennes FC,Arnaud Brocard,25,GK,ESTAC Troyes,free transfer,In,ligue-1,2011
Valenciennes FC,Milan Bisevac,27,CB,Paris Saint-Germain,€3.20m,Out,ligue-1,2011
Valenciennes FC,Tae-hee Nam,20,AM,Lekhwiya Sports Club,€1.00m,Out,ligue-1,2011
Valenciennes FC,Guillaume Loriot,25,CM,US Boulogne,free transfer,Out,ligue-1,2011
Valenciennes FC,Rafael,31,CB,Atlético Paranaense,free transfer,Out,ligue-1,2011
Valenciennes FC,Nicolas Pallois,23,CB,Stade Lavallois,loan transfer,Out,ligue-1,2011
Valenciennes FC,Francis Massampu,20,CF,Aviron Bayonnais,loan transfer,Out,ligue-1,2011
Valenciennes FC,Jonathan Lacourt,24,CM,Without Club,-,Out,ligue-1,2011
Valenciennes FC,Grégory Wimbée,39,GK,   Retired,-,Out,ligue-1,2011
Valenciennes FC,Steeven Langil,23,LW,AJ Auxerre,"End of loan Jun 30, 2011",Out,ligue-1,2011
SM Caen,Aurélien Montaroup,26,LB,Dinamo Minsk,€300k,In,ligue-1,2011
SM Caen,Yannick M'Bone,18,CB,Apejes FC de Mfou,free transfer,In,ligue-1,2011
SM Caen,Fayçal Fajr,22,CM,Fréjus-Saint-Raphaël FC,free transfer,In,ligue-1,2011
SM Caen,Frédéric Bulot,20,LW,AS Monaco,free transfer,In,ligue-1,2011
SM Caen,Pierre-Alain Frau,31,CF,LOSC Lille,free transfer,In,ligue-1,2011
SM Caen,Ibrahima Tandia,18,LW,FC Sochaux-Montbéliard B,free transfer,In,ligue-1,2011
SM Caen,Jerry Vandam,22,RB,LOSC Lille,loan transfer,In,ligue-1,2011
SM Caen,Youssef El Arabi,24,CF,Al-Hilal SFC,€7.50m,Out,ligue-1,2011
SM Caen,Sambou Yatabaré,22,CM,AS Monaco,€1.00m,Out,ligue-1,2011
SM Caen,Julien Toudic,25,CF,RC Lens,€500k,Out,ligue-1,2011
SM Caen,Romain Inez,24,CB,LB Châteauroux,free transfer,Out,ligue-1,2011
SM Caen,Benjamin Morel,24,RW,Clermont Foot Auvergne 63,free transfer,Out,ligue-1,2011
SM Caen,Rajiv van La Parra,20,LW,SC Heerenveen,free transfer,Out,ligue-1,2011
SM Caen,Pablo Barzola,27,RB,AA Argentinos Juniors,free transfer,Out,ligue-1,2011
SM Caen,Ismaïla N'Diaye,23,DM,KV Kortrijk,free transfer,Out,ligue-1,2011
SM Caen,Thibault Moulin,21,CM,LB Châteauroux,loan transfer,Out,ligue-1,2011
SM Caen,Damien Marcq,22,CB,Dijon FCO,loan transfer,Out,ligue-1,2011
SM Caen,Grégory Tafforeau,35,LB,   Retired,-,Out,ligue-1,2011
SM Caen,Yohan Mollo,21,RW,AS Monaco,"End of loan Jun 30, 2011",Out,ligue-1,2011
AS Nancy-Lorraine,Benjamin Moukandjo,22,CF,AS Monaco,€2.50m,In,ligue-1,2011
AS Nancy-Lorraine,Alexandre Cuvillier,25,LM,US Boulogne,€1.00m,In,ligue-1,2011
AS Nancy-Lorraine,Lossémy Karaboué,23,CM,CS Sedan-Ardennes,€900k,In,ligue-1,2011
